DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Brecha
Santa Cruz,Velasco,San Miguel,60 o más ,2001,350,178,172,38.8571428571429,38.6791220276979
Santa Cruz,Velasco,San Miguel,60 o más ,2012,507,262,245,73.767258382643,17.1631095186166
Santa Cruz,Velasco,San Miguel,60 o más ,2024,806,473,333,80.893300248139,21.6838402884915
Santa Cruz,Velasco,San Rafael,San Rafael,2001,2712,1592,1120,90.929203539823,11.3173007896626
Santa Cruz,Velasco,San Rafael,San Rafael,2012,3764,2131,1633,96.6524973432519,2.95667461607627
Santa Cruz,Velasco,San Rafael,San Rafael,2024,6003,3444,2559,97.3513243378311,1.71785581530243
Santa Cruz,Velasco,San Rafael,15 a 24 ,2001,964,555,409,98.2365145228216,1.60840547148615
Santa Cruz,Velasco,San Rafael,15 a 24 ,2012,1172,618,554,99.2320819112628,-0.429357540920407
Santa Cruz,Velasco,San Rafael,15 a 24 ,2024,1410,739,671,99.3617021276596,-0.0804648001790866
Santa Cruz,Velasco,San Rafael,25 a 39 ,2001,935,550,385,96.4705882352941,4.59740259740259
Santa Cruz,Velasco,San Rafael,25 a 39 ,2012,1288,744,544,99.0683229813665,0.296489563567349
Santa Cruz,Velasco,San Rafael,25 a 39 ,2024,2138,1204,934,99.4855004677269,-0.343252683773571
Santa Cruz,Velasco,San Rafael,40 a 59 ,2001,595,373,222,82.8571428571429,26.5451778856605
Santa Cruz,Velasco,San Rafael,40 a 59 ,2012,957,576,381,96.1337513061651,3.6061898512686
Santa Cruz,Velasco,San Rafael,40 a 59 ,2024,1799,1103,696,97.4430239021679,1.68805556423963
Santa Cruz,Velasco,San Rafael,60 o más ,2001,218,114,104,56.8807339449541,38.9001349527665
Santa Cruz,Velasco,San Rafael,60 o más ,2012,347,193,154,80.4034582132565,23.1411075970661
Santa Cruz,Velasco,San Rafael,60 o más ,2024,656,398,258,85.8231707317073,15.6032098476881
Santa Cruz,Velasco,San Rafael,Urbana,2001,1130,606,524,92.5663716814159,9.62512281762527
Santa Cruz,Velasco,San Rafael,Urbana,2012,1851,935,916,97.3527822798487,2.75587885015062
Santa Cruz,Velasco,San Rafael,Urbana,2024,1862,934,928,97.8517722878625,2.16209480912649
Santa Cruz,Velasco,San Rafael,15 a 24 ,2001,403,213,190,98.014888337469,1.22312824314308
Santa Cruz,Velasco,San Rafael,15 a 24 ,2012,609,288,321,99.5073891625616,-0.382917964693661
Santa Cruz,Velasco,San Rafael,15 a 24 ,2024,496,237,259,99.5967741935484,-0.843881856540079
Santa Cruz,Velasco,San Rafael,25 a 39 ,2001,394,207,187,97.4619289340102,2.29404014570257
Santa Cruz,Velasco,San Rafael,25 a 39 ,2012,649,335,314,99.2295839753467,0.975377887631893
Santa Cruz,Velasco,San Rafael,25 a 39 ,2024,622,301,321,99.8392282958199,-0.332225913621258
Santa Cruz,Velasco,San Rafael,40 a 59 ,2001,235,145,90,89.7872340425532,19.463601532567
Santa Cruz,Velasco,San Rafael,40 a 59 ,2012,449,249,200,96.8819599109131,2.49196787148594
Santa Cruz,Velasco,San Rafael,40 a 59 ,2024,512,278,234,98.2421875,1.48496587345508
Santa Cruz,Velasco,San Rafael,60 o más ,2001,98,41,57,57.1428571428571,40.1369276850663
Santa Cruz,Velasco,San Rafael,60 o más ,2012,144,63,81,81.25,22.0458553791887
Santa Cruz,Velasco,San Rafael,60 o más ,2024,232,118,114,87.9310344827586,17.6628010704728
Santa Cruz,Velasco,San Rafael,Rural,2001,1582,986,596,89.7597977243995,13.1825421675266
Santa Cruz,Velasco,San Rafael,Rural,2012,1913,1196,717,95.9749085206482,3.60056534333413
Santa Cruz,Velasco,San Rafael,Rural,2024,4141,2510,1631,97.1262979956532,1.63158524699486
Santa Cruz,Velasco,San Rafael,15 a 24 ,2001,561,342,219,98.3957219251337,1.86253304494112
Santa Cruz,Velasco,San Rafael,15 a 24 ,2012,563,330,233,98.9342806394316,-0.35375211340876
Santa Cruz,Velasco,San Rafael,15 a 24 ,2024,914,502,412,99.2341356673961,0.373264224654776
Santa Cruz,Velasco,San Rafael,25 a 39 ,2001,541,343,198,95.7486136783734,6.83658744883235
Santa Cruz,Velasco,San Rafael,25 a 39 ,2012,639,409,230,98.9045383411581,-0.352928670139264
Santa Cruz,Velasco,San Rafael,25 a 39 ,2024,1516,903,613,99.3403693931398,-0.28579738735661
Santa Cruz,Velasco,San Rafael,40 a 59 ,2001,360,228,132,78.3333333333333,31.5789473684211
Santa Cruz,Velasco,San Rafael,40 a 59 ,2012,508,327,181,95.4724409448819,4.98251305185261
Santa Cruz,Velasco,San Rafael,40 a 59 ,2024,1287,825,462,97.1250971250971,1.93073593073592
Santa Cruz,Velasco,San Rafael,60 o más ,2001,120,73,47,56.6666666666667,40.6878461090061
Santa Cruz,Velasco,San Rafael,60 o más ,2012,203,130,73,79.8029556650246,26.2170706006323
Santa Cruz,Velasco,San Rafael,60 o más ,2024,424,280,144,84.6698113207547,15.6944444444444
Santa Cruz,Ichilo,San Rafael,Ichilo,2001,39197,21741,17456,85.1417200295941,13.7298000002614
Santa Cruz,Ichilo,San Rafael,Ichilo,2012,60263,33119,27144,94.6302042712776,5.33879551973655
Santa Cruz,Ichilo,San Rafael,Ichilo,2024,70165,38142,32023,94.9077175229815,4.74095732667554
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2001,13187,6996,6191,96.6027147948737,2.42578563711189
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2012,19610,10245,9365,99.3574706782254,0.119100197848908
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2024,17528,9206,8322,99.4979461433136,0.0050122478976391
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2001,12892,7082,5810,90.1954700589513,10.7580586597813
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2012,19812,10879,8933,97.8699777912376,2.15536178897624
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2024,24592,13067,11525,99.0240728692258,0.351486008950687
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2001,9736,5743,3993,73.7880032867708,30.7534528799943
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2012,14627,8468,6159,91.7618103507213,10.4500555005778
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2024,19354,10925,8429,94.4714270951741,6.38913329892741
Santa Cruz,Ichilo,San Rafael,60 o más ,2001,3382,1920,1462,53.8734476641041,33.0881640446876
Santa Cruz,Ichilo,San Rafael,60 o más ,2012,6214,3527,2687,76.1345349211458,24.3086956709837
Santa Cruz,Ichilo,San Rafael,60 o más ,2024,8691,4944,3747,74.974111149465,26.8482585421088
Santa Cruz,Ichilo,San Rafael,Urbana,2001,17051,8483,8568,88.8980118468125,11.1147364757526
Santa Cruz,Ichilo,San Rafael,Urbana,2012,35736,18163,17573,95.2820685023506,4.67911175906362
Santa Cruz,Ichilo,San Rafael,Urbana,2024,40655,20216,20439,95.6979461320871,4.11969802409722
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2001,6260,2983,3277,97.7156549520767,1.73814774414389
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2012,12756,6219,6537,99.4198808403888,0.159321671931508
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2024,11126,5479,5647,99.5146503685062,0.0572593723841237
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2001,5652,2753,2899,92.8343949044586,8.23402285468127
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2012,11800,6002,5798,97.9491525423729,1.7663538392802
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2024,14713,7154,7559,99.0960375178414,0.208666938895334
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2001,3766,2022,1744,79.4476898566118,27.1866691167797
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2012,7830,4175,3655,92.1455938697318,10.4635926505402
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2024,10221,5191,5030,95.4211916642207,5.74199572359716
Santa Cruz,Ichilo,San Rafael,60 o más ,2001,1373,725,648,58.4122359796067,34.0506598552576
Santa Cruz,Ichilo,San Rafael,60 o más ,2012,3350,1767,1583,77.4626865671642,22.1844577412598
Santa Cruz,Ichilo,San Rafael,60 o más ,2024,4595,2392,2203,76.1915125136018,25.4183258766929
Santa Cruz,Ichilo,San Rafael,Rural,2001,22146,13258,8888,82.2496161835094,17.296742119528
Santa Cruz,Ichilo,San Rafael,Rural,2012,24527,14956,9571,93.6804338076406,6.89071672196442
Santa Cruz,Ichilo,San Rafael,Rural,2024,29510,17926,11584,93.8190443917316,6.28127305749914
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2001,6927,4013,2914,95.5969395120543,3.5360883579978
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2012,6854,4026,2828,99.2413189378465,0.0929776818431094
Santa Cruz,Ichilo,San Rafael,15 a 24 ,2024,6402,3727,2675,99.4689159637613,-0.0774745542128841
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2001,7240,4329,2911,88.1353591160221,13.996590465158
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2012,8012,4877,3135,97.7533699450824,2.85949836471619
Santa Cruz,Ichilo,San Rafael,25 a 39 ,2024,9879,5913,3966,98.9168944225124,0.633748096772834
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2001,5970,3721,2249,70.2177554438861,34.8273633275334
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2012,6797,4293,2504,91.3196998675886,10.8531032388709
Santa Cruz,Ichilo,San Rafael,40 a 59 ,2024,9133,5734,3399,93.4085185590715,7.91729917486349
Santa Cruz,Ichilo,San Rafael,60 o más ,2001,2009,1195,814,50.7715281234445,33.5160835997656
Santa Cruz,Ichilo,San Rafael,60 o más ,2012,2864,1760,1104,74.5810055865922,27.913372859025
Santa Cruz,Ichilo,San Rafael,60 o más ,2024,4096,2552,1544,73.6083984375,29.7836097259896
Santa Cruz,Ichilo,Buena Vista,Buena Vista,2001,7303,4080,3223,83.4999315349856,13.4511674666764
Santa Cruz,Ichilo,Buena Vista,Buena Vista,2012,8422,4597,3825,94.0869152220375,4.87709944393971
Santa Cruz,Ichilo,Buena Vista,Buena Vista,2024,9560,5243,4317,94.4246861924686,4.32145294843858
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2001,2310,1276,1034,95.7575757575758,1.59907957046622
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2012,2631,1463,1168,99.2398327632079,-0.135300892330434
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2024,2352,1308,1044,99.2772108843537,-0.0940279095926115
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2001,2261,1224,1037,89.9159663865546,10.4079609986071
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2012,2377,1235,1142,97.7282288599075,0.852187723788788
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2024,2969,1583,1386,99.1242842707982,-0.289238381468337
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2001,1902,1099,803,73.080967402734,27.1216786006072
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2012,2197,1204,993,92.8083750568958,7.82587748793046
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2024,2682,1469,1213,95.4511558538404,4.18767190247247
Santa Cruz,Ichilo,Buena Vista,60 o más ,2001,830,481,349,55.7831325301205,30.4981860855786
Santa Cruz,Ichilo,Buena Vista,60 o más ,2012,1217,695,522,78.1429745275267,20.4313790347033
Santa Cruz,Ichilo,Buena Vista,60 o más ,2024,1557,883,674,76.3648041104689,21.8971270721945
Santa Cruz,Ichilo,Buena Vista,Urbana,2001,2171,1160,1011,89.590050667895,8.2850711142945
Santa Cruz,Ichilo,Buena Vista,Urbana,2012,2951,1546,1405,96.7468654693324,2.75701730559405
Santa Cruz,Ichilo,Buena Vista,Urbana,2024,3902,2104,1798,96.3352127114301,3.00227967703872
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2001,728,387,341,96.7032967032967,0.969939454560617
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2012,1030,568,462,99.5145631067961,-0.0952685811840865
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2024,1091,658,433,99.3583868010999,-0.297984655018709
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2001,686,343,343,93.4402332361516,4.95626822157433
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2012,837,408,429,98.9247311827957,-0.293089263677487
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2024,1249,629,620,99.3594875900721,0.00923124262781983
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2001,510,297,213,84.3137254901961,18.2102717313985
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2012,716,372,344,94.6927374301676,6.01087771942986
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2024,996,504,492,96.9879518072289,3.68757259001161
Santa Cruz,Ichilo,Buena Vista,60 o más ,2001,247,133,114,68.8259109311741,23.5588972431078
Santa Cruz,Ichilo,Buena Vista,60 o más ,2012,368,198,170,88.0434782608696,11.6696375519905
Santa Cruz,Ichilo,Buena Vista,60 o más ,2024,566,313,253,82.6855123674912,15.1485686143277
Santa Cruz,Ichilo,Buena Vista,Rural,2001,5132,2920,2212,80.9236165237724,16.0522306720503
Santa Cruz,Ichilo,Buena Vista,Rural,2012,5471,3051,2420,92.6521659660026,6.23778682507565
Santa Cruz,Ichilo,Buena Vista,Rural,2024,5658,3139,2519,93.1071049840933,5.32144298425941
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2001,1582,889,693,95.322376738306,1.94748383724762
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2012,1601,895,706,99.0630855715178,-0.155728235238257
Santa Cruz,Ichilo,Buena Vista,15 a 24 ,2024,1261,650,611,99.2069785884219,0.0490998363338662
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2001,1575,881,694,88.3809523809524,13.2312966337048
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2012,1540,827,713,97.0779220779221,1.61027455223514
Santa Cruz,Ichilo,Buena Vista,25 a 39 ,2024,1720,954,766,98.953488372093,-0.474571817987737
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2001,1392,802,590,68.9655172413793,30.2700874931316
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2012,1481,832,649,91.8973666441594,8.89034164987554
Santa Cruz,Ichilo,Buena Vista,40 a 59 ,2024,1686,965,721,94.5432977461447,4.76338993769448
Santa Cruz,Ichilo,Buena Vista,60 o más ,2001,583,348,235,50.2572898799314,35.0061139642945
Santa Cruz,Ichilo,Buena Vista,60 o más ,2012,849,497,352,73.8515901060071,25.2149259191513
Santa Cruz,Ichilo,Buena Vista,60 o más ,2024,991,570,421,72.7547931382442,26.1399341584365
Santa Cruz,Ichilo,San Carlos,San Carlos,2001,8893,4716,4177,85.505453727651,12.1242778469193
Santa Cruz,Ichilo,San Carlos,San Carlos,2012,12615,6611,6004,94.324217201744,5.31475461677292
Santa Cruz,Ichilo,San Carlos,San Carlos,2024,12956,6773,6183,94.4581661006483,4.06364197025422
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2001,3041,1592,1449,97.0404472213088,1.20174717618457
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2012,4301,2197,2104,99.3024877935364,0.0301785531947303
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2024,3155,1559,1596,99.3977812995246,-0.204327367488645
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2001,2728,1396,1332,91.2390029325513,9.2871524819949
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2012,3791,1951,1840,97.5204431548404,1.8349842889934
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2024,4314,2197,2117,98.7250811312007,0.557444137870832
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2001,2211,1223,988,74.400723654455,28.0105335986044
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2012,2974,1612,1362,92.5353059852051,9.39129436713634
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2024,3551,1934,1617,94.5367502112081,4.7303757452967
Santa Cruz,Ichilo,San Carlos,60 o más ,2001,913,505,408,56.8455640744797,26.5560085420307
Santa Cruz,Ichilo,San Carlos,60 o más ,2012,1549,851,698,76.1136216914138,24.0625389311075
Santa Cruz,Ichilo,San Carlos,60 o más ,2024,1936,1083,853,76.7561983471074,21.9482809572212
Santa Cruz,Ichilo,San Carlos,Urbana,2001,5226,2618,2608,88.2701875239189,11.4111776891459
Santa Cruz,Ichilo,San Carlos,Urbana,2012,8321,4196,4125,94.3035692825382,5.28927983360777
Santa Cruz,Ichilo,San Carlos,Urbana,2024,8618,4314,4304,95.0452541192852,4.21201482852578
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2001,1901,931,970,97.8432403997896,0.437729079694819
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2012,2937,1447,1490,99.2849846782431,-0.089052564203655
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2024,2198,1039,1159,99.4085532302093,-0.156037073545022
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2001,1625,795,830,92.0615384615385,9.13919830264454
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2012,2518,1267,1251,97.2597299444003,1.8617465932542
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2024,2983,1467,1516,98.7596379483741,0.696951220608881
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2001,1216,634,582,79.1940789473684,26.9932897546804
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2012,1969,1022,947,91.7724733367191,10.5964452581744
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2024,2254,1180,1074,95.0310559006211,5.98191459142127
Santa Cruz,Ichilo,San Carlos,60 o más ,2001,484,258,226,60.7438016528926,30.9460108389929
Santa Cruz,Ichilo,San Carlos,60 o más ,2012,897,460,437,75.2508361204014,22.6887871853547
Santa Cruz,Ichilo,San Carlos,60 o más ,2024,1183,628,555,77.5993237531699,21.2733115280886
Santa Cruz,Ichilo,San Carlos,Rural,2001,3667,2098,1569,81.5653122443414,14.4551459066603
Santa Cruz,Ichilo,San Carlos,Rural,2012,4294,2415,1879,94.3642291569632,5.40360550356617
Santa Cruz,Ichilo,San Carlos,Rural,2024,4338,2459,1879,93.2918395573997,4.12666614868084
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2001,1140,661,479,95.7017543859649,3.02856114130863
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2012,1364,750,614,99.3401759530792,0.280998914223673
Santa Cruz,Ichilo,San Carlos,15 a 24 ,2024,957,520,437,99.3730407523511,-0.311564865340614
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2001,1103,601,502,90.0271985494107,9.84779683263618
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2012,1273,684,589,98.0361351139042,1.71665723448406
Santa Cruz,Ichilo,San Carlos,25 a 39 ,2024,1331,730,601,98.6476333583772,0.264627447405019
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2001,995,589,406,68.5427135678392,31.3242784380306
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2012,1005,590,415,94.0298507462687,6.65917908923831
Santa Cruz,Ichilo,San Carlos,40 a 59 ,2024,1297,754,543,93.6777178103315,2.74655489934591
Santa Cruz,Ichilo,San Carlos,60 o más ,2001,429,247,182,52.4475524475525,22.3828802776171
Santa Cruz,Ichilo,San Carlos,60 o más ,2012,652,391,261,77.3006134969325,26.0379614114511
Santa Cruz,Ichilo,San Carlos,60 o más ,2024,753,455,298,75.4316069057105,23.7613393318091
Santa Cruz,Ichilo,Yapacaní,Yapacaní,2001,17696,9767,7929,84.499321880651,15.674321283587
Santa Cruz,Ichilo,Yapacaní,Yapacaní,2012,33355,18630,14725,94.6514765402488,5.73204946291237
Santa Cruz,Ichilo,Yapacaní,Yapacaní,2024,40658,22308,18350,94.9112105858626,5.35556066933137
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2001,6114,3183,2931,96.7124631992149,3.5154452501792
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2012,10932,5684,5248,99.3871203805342,0.250529406464025
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2024,10223,5403,4820,99.5598161009488,0.109252351736359
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2001,6074,3365,2709,88.9529140599276,12.3757964892766
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2012,11646,6559,5087,97.8533402026447,2.78533304013745
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2024,14927,8028,6899,99.0152073423997,0.405863143297637
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2001,4301,2535,1766,71.7275052313416,34.7503021124417
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2012,8031,4835,3196,90.9600298841987,11.9057948599141
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2024,11150,6381,4769,93.8206278026906,7.88886289564891
Santa Cruz,Ichilo,Yapacaní,60 o más ,2001,1207,684,523,45.7332228666114,45.6117987767379
Santa Cruz,Ichilo,Yapacaní,60 o más ,2012,2746,1552,1194,73.0152949745084,28.2741024711185
Santa Cruz,Ichilo,Yapacaní,60 o más ,2024,4358,2496,1862,72.7397888939881,32.6707909884602
Santa Cruz,Ichilo,Yapacaní,Urbana,2001,7835,3759,4076,88.1429483088704,12.6668909240003
Santa Cruz,Ichilo,Yapacaní,Urbana,2012,21083,10655,10428,95.0860883176019,5.00133470926288
Santa Cruz,Ichilo,Yapacaní,Urbana,2024,24091,11750,12341,95.4837906272052,4.59625913966075
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2001,2970,1353,1617,97.5420875420875,3.42851109401632
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2012,7742,3694,4048,99.4316714027383,0.258564791532464
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2024,6721,3233,3488,99.5387591132272,0.233153233427089
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2001,2684,1273,1411,92.3621460506707,9.14935561292349
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2012,7316,3721,3595,97.8676872607983,2.20641481887375
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2024,9049,4358,4691,99.0938225218256,0.0660067039801362
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2001,1670,868,802,76.8263473053892,30.0222944941793
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2012,4378,2381,1997,91.2288716308817,11.9549757227189
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2024,5892,2925,2967,94.8404616429056,6.37618936506702
Santa Cruz,Ichilo,Yapacaní,60 o más ,2001,511,265,246,48.3365949119374,46.17579383341
Santa Cruz,Ichilo,Yapacaní,60 o más ,2012,1647,859,788,72.5561627200972,26.702339516496
Santa Cruz,Ichilo,Yapacaní,60 o más ,2024,2429,1234,1195,72.3754631535611,31.7721733587408
Santa Cruz,Ichilo,Yapacaní,Rural,2001,9861,6008,3853,81.6042997667579,20.243283200909
Santa Cruz,Ichilo,Yapacaní,Rural,2012,12272,7975,4297,93.9048239895698,7.91751626672541
Santa Cruz,Ichilo,Yapacaní,Rural,2024,16567,10558,6009,94.0785899680087,7.39479906868245
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2001,3144,1830,1314,95.9287531806616,4.11907078873169
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2012,3190,1990,1200,99.2789968652038,0.313651591289784
Santa Cruz,Ichilo,Yapacaní,15 a 24 ,2024,3502,2170,1332,99.6002284408909,-0.160529192787251
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2001,3390,2092,1298,86.2536873156342,17.1749742949147
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2012,4330,2838,1492,97.8290993071594,4.05054346696595
Santa Cruz,Ichilo,Yapacaní,25 a 39 ,2024,5878,3670,2208,98.8941816944539,1.05785748134107
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2001,2631,1667,964,68.4910680349677,40.3172892392476
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2012,3653,2454,1199,90.6378319189707,12.5080802869547
Santa Cruz,Ichilo,Yapacaní,40 a 59 ,2024,5258,3456,1802,92.6778242677824,11.0648019690056
Santa Cruz,Ichilo,Yapacaní,60 o más ,2001,696,419,277,43.8218390804598,46.406692916778
Santa Cruz,Ichilo,Yapacaní,60 o más ,2012,1099,693,406,73.7033666969973,31.3404985818779
Santa Cruz,Ichilo,Yapacaní,60 o más ,2024,1929,1262,667,73.1985484707102,35.3450057855383
Santa Cruz,Ichilo,San Juan,San Juan,2001,5305,3178,2127,88.9349670122526,9.78238968365908
Santa Cruz,Ichilo,San Juan,San Juan,2012,5871,3281,2590,95.9461761199114,3.73119363975812
Santa Cruz,Ichilo,San Juan,San Juan,2024,6991,3818,3173,96.3810613646116,2.95296204205964
Santa Cruz,Ichilo,San Juan,15 a 24 ,2001,1722,945,777,96.5737514518002,1.96482196482195
Santa Cruz,Ichilo,San Juan,15 a 24 ,2012,1746,901,845,99.4845360824742,-0.0815661756496695
Santa Cruz,Ichilo,San Juan,15 a 24 ,2024,1798,936,862,99.6106785317019,-0.0793225851230517
